source,repo,state,labels,date,author,title,url,matched_keywords,body_snippet
github_issues,AztecProtocol/aztec-packages,open,T-feature-request; from-community; C-node,2026-06-23,y3v63n,[FEATURE] opt-in automated node upgrades for operator,https://github.com/AztecProtocol/aztec-packages/issues/24233,,"### Problem Statement  Survey of 45 operators (May 2026) flagged the current upgrade process as a top-5 pain. Operators — including the largest providers — reported that upgrade timing is a recurring pain: updates can land hours before a hardfork, and a missed or late upgrade risks slashing (the V4 "
github_issues,AztecProtocol/aztec-packages,open,,2026-06-16,1sgtpepper,[BUG] AVM transpiler wraps Brillig memory addresses into u16 operands,https://github.com/AztecProtocol/aztec-packages/issues/24115,instead of,"## What are you trying to do?  Transpile Brillig bytecode to AVM bytecode while preserving the source memory addresses used by fixed-width AVM opcodes such as `RETURN`, `CALLDATACOPY`, and related helpers.  ## Code Reference  Public repro:  https://github.com/Kuhai9801/aztec-avm-address-truncation-c"
github_issues,AztecProtocol/aztec-packages,closed,T-bug; from-community,2026-06-15,XD637,[BUG] `aztec compile` silently skips AVM transpilation when nargo artifacts already exist in target/,https://github.com/AztecProtocol/aztec-packages/issues/24075,,### What are you trying to do?  Compile Noir smart contracts using `aztec compile` to generate the full AVM-transpiled artifacts (including `contractClass` and bytecode) needed for deployment via the Aztec SDK.   ### Code Reference  ```bash # Step 1: Build with nargo first nargo build # → produces t
github_issues,AztecProtocol/aztec-packages,open,T-bug; from-community,2026-06-14,piotrhanusiak,"SIGILL (ILL_ILLOPN) on bb binary init — Intel Haswell, AVX2 present, AVX-512 absent",https://github.com/AztecProtocol/aztec-packages/issues/24074,,"### What are you trying to do?  Run local network using: aztec start --local-network  ### Code Reference  strace ~/.aztec/versions/4.3.1/node_modules/@aztec/bb.js/build/amd64-linux/bb 2>&1 | tail -3  Output: --- SIGILL {si_signo=SIGILL, si_code=ILL_ILLOPN, si_addr=0x58a5328cf60f} --- +++ killed by S"
github_issues,AztecProtocol/aztec-packages,open,T-feature-request; from-community,2026-06-06,jasonxh,[FEATURE] Formalize support for custom account contracts in `EmbeddedWallet`,https://github.com/AztecProtocol/aztec-packages/issues/23917,,"### Problem Statement  Currently, [EmbeddedWallet](https://github.com/AztecProtocol/aztec-packages/blob/32207bfa9429d700d4c9fe3a5fa5441ba0aef257/yarn-project/wallets/src/embedded/embedded_wallet.ts#L97) only supports [3 builtin account types](https://github.com/AztecProtocol/aztec-packages/blob/3220"
github_issues,AztecProtocol/aztec-packages,open,,2026-06-03,shiqicao,[BUG] `#[note]` rejects a type whose `Packable` impl is conditional on a generic bound (e.g. `Foo<T> where T: ToField + FromField`),https://github.com/AztecProtocol/aztec-packages/issues/23836,instead of,"### What are you trying to do?  Use a generic type that implements `Packable` only under a trait bound as an Aztec note. Concretely, a wrapper like `Foo<T>` whose `Packable` impl is `impl<T> Packable for Foo<T> where T: ToField + FromField`. `#[note]` rejects the type even though every concrete inst"
github_issues,AztecProtocol/aztec-packages,open,,2026-05-28,dbanks12,aztec-wallet deploy: --universal without -f fails for multi-call deploys,https://github.com/AztecProtocol/aztec-packages/issues/23629,rsa,"`aztec-wallet deploy --universal` without `-f` is meant to support deploying a universal contract without naming a sender (with fees paid via sponsored FPC or similar). It fails today because the no-sender path uses `DefaultEntrypoint`, which only wraps a single call:  ``` Error: Expected a single c"
github_issues,AztecProtocol/aztec-packages,closed,,2026-05-26,shiqicao,"[BUG] PXE storePendingIndexes throws ""Conflicting range"" — execution-time and sync-time paths disagree on lowestIndex",https://github.com/AztecProtocol/aztec-packages/issues/23574,instead of,"## What are you trying to do?  Reading a private note from a PXE after submitting a transaction that delivers notes via `ONCHAIN_CONSTRAINED`. During note-discovery sync, the PXE consistently aborts with a `Conflicting range` error:  ``` Error: Conflicting range for secret 0x096f3e58...:0x174f56ff.."
github_issues,AztecProtocol/aztec-packages,open,,2026-05-25,just-mitch,aztec.js: waitForTx / waitForL1ToL2MessageReady abort on transient RPC errors (retryUntil doesn't retry thrown errors),https://github.com/AztecProtocol/aztec-packages/issues/23546,,## Summary  `waitForTx` and `waitForL1ToL2MessageReady` abort with a thrown error when a **transient** RPC failure (e.g. an intermittent `502 Bad Gateway` from a public node) occurs during their polling loop — even though the operation actually succeeded and the very next poll would have observed it
github_issues,AztecProtocol/aztec-packages,open,T-bug; from-community,2026-05-24,Manaudou,"[BUG] Bug: Prover node stuck on ""replacement transaction underpriced"" during L1 cancellation",https://github.com/AztecProtocol/aztec-packages/issues/23543,,"### What are you trying to do?  Subject: Bug Report: Prover Node stuck on replacement transaction underpriced during L1 Tx cancellation (viem@2.38.2)Hi Aztec Devs,I am running an Aztec Prover Node (version 4.3.0) connected to a custom Sepolia L1 RPC node. The prover node regularly gets stuck and cra"
github_issues,AztecProtocol/aztec-packages,open,,2026-05-13,spalladino,Local Network requirements,https://github.com/AztecProtocol/aztec-packages/issues/23258,instead of,"_This issue is an RFC for defining requirements for the Local Network. Why now? Because the local network flow is disrupted by block-building changes like pipelining and multiple-blocks-per-slot, so we need to define what flows need to be preserved in the local network and which ones can be dropped."
github_issues,AztecProtocol/aztec-packages,closed,,2026-05-11,linear[bot],Prevent LMDB slashing-protection reset on schema mismatch,https://github.com/AztecProtocol/aztec-packages/issues/23144,,The local validator signing-protection LMDB store can currently be reset by DatabaseVersionManager when the stored schema version differs from the binary schema and no migration is wired. That can erase prior duty records and re-enable signing the same duty after an upgrade or downgrade.  Fix scope:
github_issues,AztecProtocol/aztec-packages,closed,,2026-05-10,vozniu40K,🚨 CRITICAL (STUCK DEPOSITS + FAILED FLUSHES),https://github.com/AztecProtocol/aztec-packages/issues/23132,,***Stuck sequencer 0x1a8e61029d82ae7673a004bf9f992b03f8e55f4d***  **Node info** - Address: `0x1a8e61029d82ae7673a004bf9f992b03f8e55f4d` - Publisher balance: `4.6 ETH` - Logs: `Started validator with addresses: 0x1a8e61029d82ae7673a004bf9f992b03f8e55f4d` - Status: `0 (NONE)` via `getStatus()`  **TX h
github_issues,AztecProtocol/aztec-packages,open,,2026-05-09,Taridoku,TXE logs expected duplicate nullifier test failures as ERROR during should_fail_with tests,https://github.com/AztecProtocol/aztec-packages/issues/23124,nullifier,"Aztec version: 4.2.0 nargo version: 1.0.0-beta.19 Command: aztec test --package token --format terse  **Scenario:** A Noir contract test intentionally replays the same private note spend / authwit nonce and marks the test with: #[test(should_fail_with = ""duplicate nullifiers"")] or #[test(should_fail"
github_issues,AztecProtocol/aztec-packages,closed,,2026-05-05,infrmtcs,"[BUG] PXE: ""Conflicting range"" in senderTaggingStore on repeated multi-leg private→public batches",https://github.com/AztecProtocol/aztec-packages/issues/22949,,"### What are you trying to do?  Send two consecutive `BatchCall`s, where each batch contains 2+ private-side legs that share the same `(sender, recipient, contract)` tagging secret. Specifically: two batches of two `transfer_private_to_public(self, self, amount)` calls each, all on the same token co"
github_issues,AztecProtocol/aztec-packages,open,T-bug; from-community,2026-04-30,EmrePiconbello,[BUG] HA setup locks the production with invalid block.,https://github.com/AztecProtocol/aztec-packages/issues/22876,,"### What are you trying to do?  A node cannot build a successful block. From the Aztec perspective, the attestations are part of the L1 proposal. The HA setup currently claims the broadcast of the proposal before it collects the attestations. If it somehow fails at collecting attestations, it should"
github_issues,AztecProtocol/aztec-packages,open,T-feature-request; from-community,2026-04-29,zkfrov,[FEATURE] aztec-nr: Make #[authorize_once] composable with downstream authwit-protected calls,https://github.com/AztecProtocol/aztec-packages/issues/22844,,"### Problem Statement  The `#[authorize_once]` macro currently enforces `nonce == 0` when `from == msg_sender`, via [helpers.nr#L34-L35](https://github.com/AztecProtocol/aztec-packages/blob/c71b04c688de63d51342a163024781f3756858ad/noir-projects/aztec-nr/aztec/src/macros/internals_functions_generatio"
github_issues,AztecProtocol/aztec-packages,open,T-feature-request; from-community,2026-04-29,zkfrov,[FEATURE] PXE: Forward transient capsules to utility execution to enable cold-start bootstrap,https://github.com/AztecProtocol/aztec-packages/issues/22838,instead of,"### Problem Statement  Utility functions (`#[external(""utility"")]`) cannot receive transient capsules passed via `.with({ capsules: [...] })`. The plumbing exists but is unreachable: two hardcoded empty arrays in `contract_function_simulator.ts` drop them on the floor.  - [`runUtility()` constructs "
github_issues,AztecProtocol/aztec-packages,open,,2026-04-27,iAmMichaelConnor,"docs: improve ""use case suitability"" section",https://github.com/AztecProtocol/aztec-packages/issues/22799,,"https://docs.aztec.network/networks#use-case-suitability  Is a ""❌"" for ""App development"" on mainnet the correct stance? There are known bugs on Mainnet Alpha v4 (as publicised in Aztec blog posts), so it's important to not encourage app deployments that could be exploited. But I understand developme"
github_issues,AztecProtocol/aztec-packages,open,,2026-04-27,iAmMichaelConnor,docs: add explanations of the various network config items,https://github.com/AztecProtocol/aztec-packages/issues/22798,,This section: https://docs.aztec.network/networks#governance-parameters it'd be nice to have (or link to) explanations of what all of these params mean (especially the delays)
github_issues,AztecProtocol/aztec-packages,closed,T-bug,2026-04-22,dbanks12,"[BUG] `aztec test` leaves orphaned TXE / bb processes after Ctrl-C, blocking port 8081 on re-run",https://github.com/AztecProtocol/aztec-packages/issues/22725,,"### What are you trying to do?  Run `aztec test` against a contract workspace. If I Ctrl-C the run (e.g. after noticing a bug in a test), the TXE server and any in-flight `bb` child it spawned are left running. Re-running `aztec test` then fails immediately with `EADDRINUSE :::8081` until I manually"
github_issues,AztecProtocol/aztec-packages,closed,T-feature-request; C-bb-bin,2026-04-14,Savio-Sou,[FEATURE] Remove `jq` as a dependency to running `bbup`,https://github.com/AztecProtocol/aztec-packages/issues/22533,,### Problem Statement  `bbup` currently requires `jq` in order to run:  ``` # bbup Querying noir version from nargo ✓ Resolved noir version 1.0.0-beta.19 from nargo Getting compatible barretenberg version for noir version 1.0.0-beta.19 /root/.bb/bbup: line 54: jq: command not found ✗ No version spec
github_issues,AztecProtocol/aztec-packages,closed,T-optimisation; crypto; C-barretenberg,2026-04-09,suyash67,Store fixed lookup tables (based on IPA SRS) in memory,https://github.com/AztecProtocol/aztec-packages/issues/22451,grumpkin,https://github.com/AztecProtocol/aztec-packages/pull/22320 introduces fixed lookup tables for the grumpkin SRS to perform IPA MSMs more efficiently. Currently we generate these lookup tables on the fly. We can store these pre-computed lookup tables in memory and just load them while running the prov
github_issues,AztecProtocol/aztec-packages,closed,Bug,2026-04-04,shiqicao,DeployAccountMethod.with() breaks method chaining by not returning DeployAccountMethod,https://github.com/AztecProtocol/aztec-packages/issues/22315,instead of,"## Problem  `DeployAccountMethod.with(...)` is supposed to allow fluent method chaining (e.g., setting a custom description), but it returns the base `DeployMethod` type instead of `DeployAccountMethod`. This breaks OOP expectations: any subclass that overrides `with()` has its type erased, forcing "
github_issues,AztecProtocol/aztec-packages,open,bberg-int-audit,2026-04-03,suyash67,"`get_variable()` bounds checks are debug-only, potential OOB in release builds",https://github.com/AztecProtocol/aztec-packages/issues/22302,,"`CircuitBuilderBase::get_variable()` uses `BB_ASSERT_DEBUG` for bounds checks on the witness index, which are compiled out in release builds (`#if NDEBUG`). This means an invalid witness index passed to `get_variable()` causes an out-of-bounds memory access in production.   ```cpp // circuit_builder"
github_issues,AztecProtocol/aztec-packages,closed,T-bug; from-community,2026-04-03,jp4g,[BUG] additionalScopes ignored for utility function simulation (executeUtility),https://github.com/AztecProtocol/aztec-packages/issues/22298,instead of,"When calling `simulate()` on a utility function, additionalScopes from SimulateInteractionOptions is silently dropped. Only options.from is passed as scopes to executeUtility.  ## What are you trying to do? View state owned by a contract using a utility function call + additional scopes  ## Location"
github_issues,AztecProtocol/aztec-packages,closed,,2026-04-03,awprojs,aztec-up install fails: noir-profiler binary missing from nargo download,https://github.com/AztecProtocol/aztec-packages/issues/22295,,"## Description  `aztec-up install 4.1.3` fails during the `install_noir` step because the install script unconditionally tries to move `noir-profiler` from the nargo download directory, but the binary isn't included in the download.  ## Error  ``` mv: rename /var/folders/.../bin/noir-profiler to /Us"
github_issues,AztecProtocol/aztec-packages,closed,,2026-04-03,awprojs,GasFees.mul() throws BigInt error when scalar is a float,https://github.com/AztecProtocol/aztec-packages/issues/22294,,"## Description  `GasFees.mul(scalar)` throws a `TypeError` when `scalar` is a non-integer (e.g. `1.5`), because the result of `Number(this.feePerDaGas) * scalar` produces a float that cannot be converted to `BigInt`.  ## Reproduction  This is hit in normal CLI usage. Both `cli-wallet/utils/options/f"
github_issues,AztecProtocol/aztec-packages,closed,,2026-04-03,awprojs,"aztec start --pxe: flag is defined but has no handler (""No module specified to start"")",https://github.com/AztecProtocol/aztec-packages/issues/22293,schnorr,"## Description  `aztec start --pxe` is listed in `aztec start --help` with full config options (`pxe.nodeUrl`, `pxe.proverEnabled`, `pxe.l2BlockBatchSize`, `pxe.syncChainTip`), but running it produces:  ``` No module specified to start ```  ## Root Cause  In `aztec_start_action.ts`, the if/else chai"
github_issues,AztecProtocol/aztec-packages,closed,,2026-04-02,ilpepepig,[FEATURE] TXE: Support additional scopes in `TestEnvironment::call_private`,https://github.com/AztecProtocol/aztec-packages/issues/22292,,"### Problem Statement  `TestEnvironment.call_private(from, call)` currently scopes private state access exclusively to the `from` address. There is no way to grant visibility to additional addresses' notes during execution, unlike the JS/TS SDK which supports `additionalScopes` in `send()` options. "
github_issues,AztecProtocol/aztec-packages,open,T-feature-request; from-community,2026-04-02,ilpepepig,"[FEATURE] TXE privateCallNewFlow hardcodes minRevertibleSideEffectCounter, breaking contracts that call end_setup()",https://github.com/AztecProtocol/aztec-packages/issues/22291,nullifier,"### Problem Statement  TXE is cannot be used for testing FPCs and other contracts with functions that change phases calling `end_setup`, because it throws if nullifiers or other side effects are emitted during setup.  My understanding: `TestEnvironment::call_private` ([`privateCallNewFlow` in txe_or"
github_issues,AztecProtocol/aztec-packages,closed,,2026-04-02,ilpepepig,[FEATURE] Configure gas settings in TXE,https://github.com/AztecProtocol/aztec-packages/issues/22290,,"### Problem Statement  Gas settings default to zero in TXE, so it's not possible to implement tests for contracts that depend on gas values, such as an FPC.  ### Proposed Solution  It would be great to be able to set non-zero gas settings values in `env.call_private` and `env.call_public`.   ### Exa"
github_issues,AztecProtocol/aztec-packages,closed,Bug,2026-04-01,AlexVarin2001,"`--archiver` flag silently ignored when combined with `--node`, archiver_* RPC methods never exposed",https://github.com/AztecProtocol/aztec-packages/issues/22210,,"**Summary**  When starting a node with `aztec start --node --archiver` (as recommended in the documentation),  the `--archiver` flag is silently ignored due to an [`else if`](https://github.com/AztecProtocol/aztec-packages/blob/7bfae556a1b84fa4e3564430659b7953f3a8e77f/yarn-project/aztec/src/cli/azte"
github_issues,AztecProtocol/aztec-packages,closed,,2026-03-30,AztecBot,Hello from cloxy,https://github.com/AztecProtocol/aztec-packages/issues/22151,,This is a test issue created by cloxy e2e test
github_issues,AztecProtocol/aztec-packages,closed,T-bug; from-community,2026-03-24,yamdan,[BUG] bbup fails to download bb v4.0.0-nightly.20260120,https://github.com/AztecProtocol/aztec-packages/issues/21927,,"### What are you trying to do?  I was trying to run `bbup`, but it failed with a 404 error.  ### Code Reference  ```shell bbup Querying noir version from nargo ✓ Resolved noir version 1.0.0-beta.19 from nargo Getting compatible barretenberg version for noir version 1.0.0-beta.19 ✓ Resolved to barret"
github_issues,AztecProtocol/aztec-packages,closed,T-bug; from-community,2026-03-21,jasonxh,[BUG] `AbiDecoder` doesn't decode `EthAddress` properly,https://github.com/AztecProtocol/aztec-packages/issues/21878,,"### What are you trying to do?  `EthAddress` is currently decoded as a general `struct`  with a `inner`. The reason this is problematic (not just inconvenient) is when it's used in a contract event, the generated ts event type has `EthAddressLike`, which doesn't match the decoded value. This breaks "
github_issues,AztecProtocol/aztec-packages,closed,T-bug; from-community,2026-03-21,shiqicao,[BUG] `BatchCall.request` doesn't forword `authWitnesses` or `capsules`,https://github.com/AztecProtocol/aztec-packages/issues/21875,,### What are you trying to do?  as title   ### Code Reference  ```typescript public async request(options: RequestInteractionOptions = {}): Promise<ExecutionPayload> {     const requests = await this.getExecutionPayloads();     const feeExecutionPayload = options.fee?.paymentMethod       ? await opt
github_issues,AztecProtocol/aztec-packages,closed,,2026-03-20,defkit,acir formal proofs using old shl/shr semantic,https://github.com/AztecProtocol/aztec-packages/issues/21845,,"The tests were designed when only rhs could be only u8, right now rhs must be the same type as lhs"
github_issues,AztecProtocol/aztec-packages,closed,,2026-03-20,shiqicao,[FEATURE] `aztec profile gates` json output,https://github.com/AztecProtocol/aztec-packages/issues/21832,,### Problem Statement  We are working on a feature which needs to decide which contract method to use in order to optimize the proving time. Including gates count as a json file in our code base makes our build process much easier.  Thanks        ### Proposed Solution  _No response_  ### Example Use
github_issues,AztecProtocol/aztec-packages,open,,2026-03-18,shiqicao,[FEATURE] Export Noir contract globals in artifacts,https://github.com/AztecProtocol/aztec-packages/issues/21761,instead of,"## Problem Statement  Global constants defined in a Noir contract are not included in the generated artifact. This forces consumers (e.g. TypeScript clients) to manually duplicate those values, which can silently drift out of sync with the contract.  ## Proposed Solution  Export Noir contract global"
github_issues,AztecProtocol/aztec-packages,closed,T-bug; from-community; Bug,2026-03-16,critesjosh,[BUG],https://github.com/AztecProtocol/aztec-packages/issues/21635,,"### What are you trying to do?  `get_block_header_at` broken in private functions on 4.0.0-devnet.2-patch.1, looks like due to an off by 1 error in getBlockHashMembershipWitness  ### Code Reference  https://github.com/AztecProtocol/aztec-starter/pull/252  ### Aztec Version  4.0.0-devnet.2-patch.1  #"
github_issues,AztecProtocol/aztec-packages,open,T-bug; from-community,2026-03-16,wei3erHase,"[BUG] Importing a contract embeds its storage layout into the importer's artifact, silently changing its `contract_class_id`",https://github.com/AztecProtocol/aztec-packages/issues/21633,sha256; instead of,"### What are you trying to do?  Deploy Contract A, which imports Contract B as a Nargo `path` dependency in order to call one of its functions. After B's storage layout changes (a state variable is added, removed, or reordered — with no change to any function signature), re-derive A's address using "
github_issues,AztecProtocol/aztec-packages,closed,,2026-03-16,infrmtcs,Contract addresses change across toolchain upgrades due to artifact drift,https://github.com/AztecProtocol/aztec-packages/issues/21599,is there a; schnorr,"## What are you trying to do?  Use a previously deployed contract after upgrading the Aztec toolchain version.  ## Current Behavior  When the Aztec toolchain is upgraded, the Noir compiler produces different artifacts for the same contract source code. This leads to a cascading mismatch:  1. Differe"
github_issues,AztecProtocol/aztec-packages,closed,T-feature-request; from-community,2026-03-16,jasonxh,[FEATURE] Supply `chainInfo` to `EntrypointInterface.wrapExecutionPayload`,https://github.com/AztecProtocol/aztec-packages/issues/21572,,"### Problem Statement  Currently, `EntrypointInterface.wrapExecutionPayload` doesn't supply `chainInfo`, which makes it very hard to incorporate any authwit implementation that needs to commit to `chainInfo` (for cross-chain replay protection). Contrast that with `EntrypointInterface.createTxExecuti"
github_issues,AztecProtocol/aztec-packages,closed,,2026-03-14,wei3erHase,[BUG] TEST_ACCOUNTS=false is ignored when running aztec start --sandbox,https://github.com/AztecProtocol/aztec-packages/issues/21563,,"## What are you trying to do?  Disable test account deployment when starting a local sandbox network by setting `TEST_ACCOUNTS=false`:  ```sh TEST_ACCOUNTS=false aztec start --sandbox ```  The expectation is that no test accounts are deployed, but they are deployed anyway.  ## Code Reference  The bu"
github_issues,AztecProtocol/aztec-packages,closed,claudebox,2026-03-13,AztecBot,Clean up stale barretenberg TODOs,https://github.com/AztecProtocol/aztec-packages/issues/21519,bn254,## Context   **Owner:** @ledwards2225  ## Items  - [ ] TODO(673): Temporary flag in bn254.hpp from Aug 2023 — needed in verifier classes. Is it still needed? ([`stdlib/primitives/curves/bn254.hpp:17`](https://github.com/AztecProtocol/aztec-packages/blob/next/barretenberg/cpp/src/barretenberg/stdlib/
github_issues,AztecProtocol/aztec-packages,closed,claudebox,2026-03-13,AztecBot,AVM simulator correctness issues,https://github.com/AztecProtocol/aztec-packages/issues/21518,,## Context  **Owner:** @dbanks12  ## Items  - [ ] `ExternalCall` constructor swapped parameter order vs wireFormat (audit 168) - [ ] `ContractsDbCheckpoint.deepCopy` does shallow copies — shared refs across forks (audit 173) - [X] `PublicTxSimulator.payFee` read-modify-write not atomic (audit 174) -
github_issues,AztecProtocol/aztec-packages,closed,claudebox,2026-03-13,AztecBot,"Triage 21 barretenberg TODOs (commitment schemes, transcript, stdlib)",https://github.com/AztecProtocol/aztec-packages/issues/21517,commitment,"## Context   ## Items  - [ ] Triage and categorize all 21 TODOs — most are in `barretenberg/cpp/src/barretenberg/` around commitment_schemes, transcript, and stdlib - [ ] Prioritize any that touch proof verification or security-critical paths"
github_issues,AztecProtocol/aztec-packages,closed,,2026-03-13,AztecBot,Wallet SDK reliability — hanging requests and silent failures,https://github.com/AztecProtocol/aztec-packages/issues/21516,aes,## Context   **Owner:** @Thunkar / @nchamo  ## Items  - [x] `ExtensionWallet.postMessage` has no timeout — requests hang forever (audit 142) - [x] Silent error swallowing in wallet extension decryption — promises hang forever (audit 143) - [x] `DeployMethod.getInstance` caches random salt — ignores 
github_issues,AztecProtocol/aztec-packages,closed,claudebox,2026-03-13,AztecBot,Protocol-level gas estimation constants should be wallet concerns,https://github.com/AztecProtocol/aztec-packages/issues/21515,,"## Context   **Owner:** @sirasistant  ## Items  - [ ] TODO: Gas estimation teardown/total limits are a wallet concern, not protocol constants ([`noir-protocol-circuits/crates/types/src/constants.nr:1109`](https://github.com/AztecProtocol/aztec-packages/blob/next/noir-projects/noir-protocol-circuits/"
github_issues,AztecProtocol/aztec-packages,closed,claudebox,2026-03-13,AztecBot,KV store atomicity and gas arithmetic safety,https://github.com/AztecProtocol/aztec-packages/issues/21514,,## Context   **Owner:** @Maddiaa0  ## Items  - [ ] LMDB batch operations non-atomic across multiple stores (audit 130) - [ ] LMDB cursor not closed on iteration abort (audit 131) - [ ] `GasFees.mul()` uses `Number()` on bigint — precision loss above 2^53 (audit 137) - [ ] Gas.sub() underflow produce
github_issues,AztecProtocol/aztec-packages,closed,claudebox,2026-03-13,AztecBot,Sentinel and validator hardening,https://github.com/AztecProtocol/aztec-packages/issues/21513,,## Context   **Owner:** @spypsy  ## Items  - [x] Sentinel division by zero when committee size is 0 (audit 106) - [ ] Sentinel hardcoded `blockNumber=0` in liveness check — always false (audit 107) - [ ] Slasher `processSlashingEvent` doesn't deduplicate — same validator slashed twice (audit 108) - 
github_issues,AztecProtocol/aztec-packages,closed,claudebox,2026-03-13,AztecBot,Node startup and P2P service lifecycle,https://github.com/AztecProtocol/aztec-packages/issues/21512,,## Context   **Owner:** @PhilWindle  ## Items  - [ ] `AztecNodeService.createAndSync` no partial-failure rollback (audit 54) - [ ] World state stopped before archiver — pending writes lost (audit 59) - [ ] P2P client `start()` called twice in `server.ts` — duplicate listeners (audit 60) - [ ] `proce
github_issues,AztecProtocol/aztec-packages,closed,claudebox,2026-03-13,AztecBot,World state and P2P reorg resilience,https://github.com/AztecProtocol/aztec-packages/issues/21511,nullifier; instead of,## Context   **Owner:** @PhilWindle  ## Items  - [ ] Incomplete reorg rollback — tx pool nullifier cache retains entries from pruned blocks (audit 51) - [ ] Memory leak in peer scoring — disconnected peers never removed from score map (audit 52) - [ ] Snapshot `findLeafIndex` queries live tree inste
github_issues,AztecProtocol/aztec-packages,closed,claudebox,2026-03-13,AztecBot,Validator temporary fee recipient placeholder,https://github.com/AztecProtocol/aztec-packages/issues/21510,,"## Context   **Owner:** @danielntmd  ## Items  - [ ] TODO: Temporary fee recipient, replace with actual implementation ([`validator-client/src/key_store/node_keystore_adapter.ts:82`](https://github.com/AztecProtocol/aztec-packages/blob/next/yarn-project/validator-client/src/key_store/node_keystore_a"
github_issues,AztecProtocol/aztec-packages,closed,claudebox,2026-03-13,AztecBot,Merkle tree leaf index wrap-around,https://github.com/AztecProtocol/aztec-packages/issues/21509,,## Context   **Owner:** @just-mitch  ## Items  - [ ] TODO(17755): `find_leaf_index` does not consider maximum leaf index — will wrap around to give incorrect values ([`content_addressed_append_only_tree.hpp:575`](https://github.com/AztecProtocol/aztec-packages/blob/next/barretenberg/cpp/src/barreten
github_issues,AztecProtocol/aztec-packages,closed,claudebox,2026-03-13,AztecBot,Clean up hacks and config loading in barretenberg/yarn-project,https://github.com/AztecProtocol/aztec-packages/issues/21508,,## Context   **Owner:** @ludamad  ## Items  - [ ] TODO(7371): Too many levels of serialization in chonk private_execution_steps ([`barretenberg/chonk/private_execution_steps.cpp:93-107`](https://github.com/AztecProtocol/aztec-packages/blob/next/barretenberg/cpp/src/barretenberg/chonk/private_executi
github_issues,AztecProtocol/aztec-packages,closed,claudebox,2026-03-13,AztecBot,Remove C++ simulator migration shims,https://github.com/AztecProtocol/aztec-packages/issues/21507,,## Context   **Owner:** @fcarreiro  ## Items  - [ ] TODO: Temporary backwards compatibility layer for C++ simulator migration ([`simulator/src/public/public_tx_simulator/public_tx_simulator.ts:214`](https://github.com/AztecProtocol/aztec-packages/blob/next/yarn-project/simulator/src/public/public_tx
github_issues,AztecProtocol/aztec-packages,closed,claudebox,2026-03-13,AztecBot,Simulator gas accounting and storage correctness,https://github.com/AztecProtocol/aztec-packages/issues/21506,,## Context   **Owner:** @fcarreiro  ## Items  - [ ] Teardown always billed at full gas limit regardless of actual usage (audit 167) - [ ] `SStore` checks static call BEFORE consuming gas — free revert attack vector (audit 170) - [ ] `SLoad` does not charge dynamic gas for cold storage reads (audit 1
github_issues,AztecProtocol/aztec-packages,closed,claudebox,2026-03-13,AztecBot,Blob client validation and contract storage hacks,https://github.com/AztecProtocol/aztec-packages/issues/21505,poseidon,## Context   **Owner:** @LeilaWang  ## Items  - [ ] `getBlobsFromHost` slot-scanning returns unverified blobs from wrong slot (audit 34) - [ ] `parseBlobJson` no schema validation on beacon response (audit 42) - [ ] `Poseidon2Sponge.squeeze` not idempotent — second call throws (audit 44) - [ ] `cont
github_issues,AztecProtocol/aztec-packages,closed,claudebox,2026-03-13,AztecBot,Prover client race conditions and job lifecycle,https://github.com/AztecProtocol/aztec-packages/issues/21504,,## Context   **Owner:** @LeilaWang  ## Items  - [ ] `cleanUpProvingJobState` deletes unsettled promises — callers hang forever (audit 31) - [ ] Cancel-vs-completion race in proving agent overwrites valid proof with 'Aborted' (audit 32) - [ ] `createProvingJob` overwrites shared publisher — leaked pu
github_issues,AztecProtocol/aztec-packages,open,,2026-03-13,AztecBot,Triage stale note/struct TODOs in aztec-nr,https://github.com/AztecProtocol/aztec-packages/issues/21503,instead of,## Context   **Owner:** @nventuro  ## Items  - [ ] TODO(13824): Remove balance_set workaround once structs can hold state variables ([`aztec-nr/balance-set/src/balance_set.nr:20`](https://github.com/AztecProtocol/aztec-packages/blob/next/noir-projects/aztec-nr/balance-set/src/balance_set.nr#L20)) - 
github_issues,AztecProtocol/aztec-packages,open,,2026-03-13,AztecBot,"Unsafe initialization, message delivery, and nullifier patterns in aztec-nr",https://github.com/AztecProtocol/aztec-packages/issues/21502,nullifier,## Context   **Owner:** @nventuro  ## Items  - [ ] TODO(F-239): `assert_is_initialized_public` is currently unsafe — nullifier existence doesn't prove public init complete ([`aztec-nr/aztec/src/macros/functions/initialization_utils.nr:29`](https://github.com/AztecProtocol/aztec-packages/blob/next/no
github_issues,AztecProtocol/aztec-packages,closed,,2026-03-13,AztecBot,Triage stale TODOs in aztec.js and fee payments,https://github.com/AztecProtocol/aztec-packages/issues/21501,,## Context   **Owner:** @benesjan  ## Items  - [ ] TODO(3949): `randomInt` and `randomBigInt` are modulo-biased — evaluate if this matters for current usage ([`foundation/src/crypto/random/index.ts:19`](https://github.com/AztecProtocol/aztec-packages/blob/next/yarn-project/foundation/src/crypto/rand
